"ConstraintID","TableName","ConstraintName","ConstraintType","Columns","Rule","ErrorHandling","SuggestedDDLOrNote"
"CON-00618","data_source_connections","fk_data_source_connections_data_source_type_id","FOREIGN KEY","data_source_type_id","Must reference data_source_types.id.","","FOREIGN KEY (`data_source_type_id`) REFERENCES `data_source_types` (`id`)"
"CON-00619","data_source_connections","chk_data_source_connections_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00620","data_source_connections","chk_data_source_connections_auth_type","CHECK","auth_type","Allowed values: none, username-password, token, oauth, service-account","","CHECK (`auth_type` IN ('none', 'username-password', 'token', 'oauth', 'service-account'))"
"CON-00621","data_source_connections","chk_data_source_connections_connection_mode","CHECK","connection_mode","Allowed values: host, file, sheet, upload, connectionString","","CHECK (`connection_mode` IN ('host', 'file', 'sheet', 'upload', 'connectionString'))"
"CON-00622","data_source_connections","chk_data_source_connections_connection_type","CHECK","connection_type","Allowed values: postgresql, mysql, mariadb, sqlserver, sqlite, oracle, mongodb, google-sheets, csv-excel","","CHECK (`connection_type` IN ('postgresql', 'mysql', 'mariadb', 'sqlserver', 'sqlite', 'oracle', 'mongodb', 'google-sheets', 'csv-excel'))"
"CON-00623","data_source_connections","chk_data_source_connections_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00624","data_source_connection_options","pk_data_source_connection_options","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00625","data_source_connection_options","uk_data_source_connection_options_organization_id_connection","UNIQUE","organization_id, connection_id, option_group, option_key","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_data_source_connection_options_organization_id_connection` (`organization_id`, `connection_id`, `option_group`, `option_key`)"
"CON-00626","data_source_connection_options","fk_data_source_connection_options_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00627","data_source_connection_options","fk_data_source_connection_options_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00628","data_source_connection_options","fk_data_source_connection_options_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00629","data_source_connection_options","fk_data_source_connection_options_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00630","data_source_connection_options","fk_data_source_connection_options_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00631","data_source_connection_options","fk_data_source_connection_options_connection_id","FOREIGN KEY","connection_id","Must reference data_source_connections.id.","","FOREIGN KEY (`connection_id`) REFERENCES `data_source_connections` (`id`)"
"CON-00632","data_source_connection_options","chk_data_source_connection_options_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00633","data_source_connection_options","chk_data_source_connection_options_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00634","data_source_connection_options","chk_data_source_connection_options_option_value_json_json","JSON VALIDATION","option_value_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`option_value_json`))"
"CON-00635","data_source_secret_references","pk_data_source_secret_references","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00636","data_source_secret_references","uk_data_source_secret_references_organization_id_connection_","UNIQUE","organization_id, connection_id, secret_purpose","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_data_source_secret_references_organization_id_connection_` (`organization_id`, `connection_id`, `secret_purpose`)"
"CON-00637","data_source_secret_references","fk_data_source_secret_references_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00638","data_source_secret_references","fk_data_source_secret_references_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00639","data_source_secret_references","fk_data_source_secret_references_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00640","data_source_secret_references","fk_data_source_secret_references_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00641","data_source_secret_references","fk_data_source_secret_references_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00642","data_source_secret_references","fk_data_source_secret_references_connection_id","FOREIGN KEY","connection_id","Must reference data_source_connections.id.","","FOREIGN KEY (`connection_id`) REFERENCES `data_source_connections` (`id`)"
"CON-00643","data_source_secret_references","chk_data_source_secret_references_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00644","data_source_test_runs","pk_data_source_test_runs","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00645","data_source_test_runs","fk_data_source_test_runs_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00646","data_source_test_runs","fk_data_source_test_runs_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00647","data_source_test_runs","fk_data_source_test_runs_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00648","data_source_test_runs","fk_data_source_test_runs_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00649","data_source_test_runs","fk_data_source_test_runs_connection_id","FOREIGN KEY","connection_id","Must reference data_source_connections.id.","","FOREIGN KEY (`connection_id`) REFERENCES `data_source_connections` (`id`)"
"CON-00650","data_source_test_runs","chk_data_source_test_runs_status","CHECK","status","Allowed values: queued, running, success, failed, cancelled, partial","","CHECK (`status` IN ('queued', 'running', 'success', 'failed', 'cancelled', 'partial'))"
"CON-00651","data_source_test_runs","chk_data_source_test_runs_metadata_json_json","JSON VALIDATION","metadata_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`metadata_json`))"
"CON-00652","data_source_schemas","pk_data_source_schemas","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00653","data_source_schemas","uk_data_source_schemas_organization_id_connection_id_schema_","UNIQUE","organization_id, connection_id, schema_name","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_data_source_schemas_organization_id_connection_id_schema_` (`organization_id`, `connection_id`, `schema_name`)"
"CON-00654","data_source_schemas","fk_data_source_schemas_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00655","data_source_schemas","fk_data_source_schemas_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00656","data_source_schemas","fk_data_source_schemas_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00657","data_source_schemas","fk_data_source_schemas_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00658","data_source_schemas","fk_data_source_schemas_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00659","data_source_schemas","fk_data_source_schemas_connection_id","FOREIGN KEY","connection_id","Must reference data_source_connections.id.","","FOREIGN KEY (`connection_id`) REFERENCES `data_source_connections` (`id`)"
"CON-00660","data_source_schemas","chk_data_source_schemas_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00661","data_source_tables","pk_data_source_tables","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00662","data_source_tables","uk_data_source_tables_organization_id_schema_id_table_name_o","UNIQUE","organization_id, schema_id, table_name, object_type","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_data_source_tables_organization_id_schema_id_table_name_o` (`organization_id`, `schema_id`, `table_name`, `object_type`)"
"CON-00663","data_source_tables","fk_data_source_tables_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00664","data_source_tables","fk_data_source_tables_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00665","data_source_tables","fk_data_source_tables_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00666","data_source_tables","fk_data_source_tables_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00667","data_source_tables","fk_data_source_tables_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00668","data_source_tables","fk_data_source_tables_schema_id","FOREIGN KEY","schema_id","Must reference data_source_schemas.id.","","FOREIGN KEY (`schema_id`) REFERENCES `data_source_schemas` (`id`)"
"CON-00669","data_source_tables","chk_data_source_tables_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00670","data_source_tables","chk_data_source_tables_estimated_row_count_nonneg","NUMERIC CHECK","estimated_row_count","Numeric business measures should be non-negative unless explicitly documented.","","CHECK (`estimated_row_count` IS NULL OR `estimated_row_count` >= 0)"
"CON-00671","data_source_columns","pk_data_source_columns","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00672","data_source_columns","uk_data_source_columns_organization_id_source_table_id_colum","UNIQUE","organization_id, source_table_id, column_name","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_data_source_columns_organization_id_source_table_id_colum` (`organization_id`, `source_table_id`, `column_name`)"
"CON-00673","data_source_columns","fk_data_source_columns_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
"CON-00674","data_source_columns","fk_data_source_columns_status_changed_by","FOREIGN KEY","status_changed_by","Must reference user_profiles.id.","","FOREIGN KEY (`status_changed_by`) REFERENCES `user_profiles` (`id`)"
"CON-00675","data_source_columns","fk_data_source_columns_created_by","FOREIGN KEY","created_by","Must reference user_profiles.id.","","FOREIGN KEY (`created_by`) REFERENCES `user_profiles` (`id`)"
"CON-00676","data_source_columns","fk_data_source_columns_updated_by","FOREIGN KEY","updated_by","Must reference user_profiles.id.","","FOREIGN KEY (`updated_by`) REFERENCES `user_profiles` (`id`)"
"CON-00677","data_source_columns","fk_data_source_columns_deleted_by","FOREIGN KEY","deleted_by","Must reference user_profiles.id.","","FOREIGN KEY (`deleted_by`) REFERENCES `user_profiles` (`id`)"
"CON-00678","data_source_columns","fk_data_source_columns_source_table_id","FOREIGN KEY","source_table_id","Must reference data_source_tables.id.","","FOREIGN KEY (`source_table_id`) REFERENCES `data_source_tables` (`id`)"
"CON-00679","data_source_columns","chk_data_source_columns_status","CHECK","status","Allowed values: draft, active, inactive, archived, deleted","","CHECK (`status` IN ('draft', 'active', 'inactive', 'archived', 'deleted'))"
"CON-00680","data_source_columns","chk_data_source_columns_field_type","CHECK","field_type","Allowed values: date, number, text, boolean, currency, percentage, geography","","CHECK (`field_type` IN ('date', 'number', 'text', 'boolean', 'currency', 'percentage', 'geography'))"
"CON-00681","data_source_columns","chk_data_source_columns_semantic_type","CHECK","semantic_type","Allowed values: measure, dimension, date, identifier, geography, currency, percentage","","CHECK (`semantic_type` IN ('measure', 'dimension', 'date', 'identifier', 'geography', 'currency', 'percentage'))"
"CON-00682","data_source_columns","chk_data_source_columns_profile_json_json","JSON VALIDATION","profile_json","JSON column must contain valid JSON.","","CHECK (JSON_VALID(`profile_json`))"
"CON-00683","datasets","pk_datasets","PRIMARY KEY","id","Every table has a surrogate primary key.","","PRIMARY KEY (`id`)"
"CON-00684","datasets","uk_datasets_organization_id_project_id_name","UNIQUE","organization_id, project_id, name","Business key must be unique within its intended scope.","","UNIQUE KEY `uk_datasets_organization_id_project_id_name` (`organization_id`, `project_id`, `name`)"
"CON-00685","datasets","fk_datasets_organization_id","FOREIGN KEY","organization_id","Must reference organizations.id.","","FOREIGN KEY (`organization_id`) REFERENCES `organizations` (`id`)"
